Latitude,Longitude,ValidDate,AQI,PM2.5,PM10,O3,NO2,CO,SO2
41.15778,-108.619446,09-01-25,99,6.8,17,24,5.1,0.2,0.2
41.6778,-108.0242,09-01-25,9,6.8,21,27,5,0.2,0.2
41.750599,-109.789703,09-01-25,12,6.8,5,36,1,0.2,2
43.67083,-110.599403,09-01-25,42,6.8,17,33,5.1,0.2,0.2
44.5597,-110.4006,09-01-25,28,6.8,17,34,5.1,0.2,0.2
44.456902,-110.831398,09-01-25,27,6.8,17,24,5.1,0.2,0.2
44.373056,-110.830833,09-01-25,22,2,17,24,2.2,0.2,0.2
41.3694,-111.0419,09-01-25,100,6.8,17,24,5.1,0.2,0.2
43.881401,-104.191902,09-01-25,64,6.8,17,24,5.1,0.2,0.2
43.85,-104.2,09-01-25,44,6.8,17,24,5.1,0.2,0.2
9.041648,7.477374,09-01-25,30,6.8,17,24,5.1,0.2,0.2
6.440483,3.406815,09-01-25,48,6.8,17,24,5.1,0.2,0.2
33.725614,73.11602,09-01-25,81,18,17,24,5.1,0.2,0.2
24.8415,67.0091,09-01-25,64,6.8,17,24,5.1,0.2,0.2
31.560078,74.33589,09-01-25,60,6.8,17,24,5.1,0.2,0.2
34.005852,71.53775,09-01-25,27,6.8,17,24,5.1,0.2,0.2
-25.293536,-57.60395,09-01-25,56,6.8,17,24,5.1,0.2,0.2
14.57711,120.9778,09-01-25,22,35.4,17,24,5.1,0.2,0.2
18.214167,-67.144167,09-01-25,13,6.8,17,24,5.1,0.2,0.2
25.3337,51.22953,09-01-25,8,6.8,17,24,5.1,0.2,0.2
-1.936231,30.077952,09-01-25,24,73.3,17,24,5.1,0.2,0.2
-1.93623,30.07795,09-01-25,264,73.3,17,24,5.1,0.2,0.2
24.68122,46.62074,09-01-25,52,6.8,17,24,5.1,0.2,0.2
14.744791,-17.526484,09-01-25,50,6.8,17,24,5.1,0.2,0.2
1.35735,103.82,09-01-25,53,6.8,17,24,5.1,0.2,0.2
1.41803,103.82,09-01-25,38,6.8,17,24,5.1,0.2,0.2
1.35735,103.940002,09-01-25,38,6.8,17,24,5.1,0.2,0.2
1.29587,103.82,09-01-25,29,6.8,17,24,5.1,0.2,0.2
1.35735,103.699997,09-01-25,7,6.8,17,24,5.1,0.2,0.2
18.41923,-66.15042,09-01-25,65,6.8,17,24,5.1,0.2,0.2
18.428388,-66.141657,09-01-25,18,5,17,24,5.1,0.2,0.2
38.557671,68.775917,09-01-25,145,1,17,24,5.1,0.2,0.2
13.77553,100.569195,09-01-25,33,6.8,17,24,5.1,0.2,0.2
13.708067,100.547333,09-01-25,36,6.8,17,24,5.1,0.2,0.2
13.618,100.5562,09-01-25,74,6.8,17,24,5.1,0.2,0.2
13.599149,100.597345,09-01-25,15,6.8,17,24,5.1,0.2,0.2
14.03742,100.605216,09-01-25,26,6.8,17,24,5.1,0.2,0.2
13.907861,100.535641,09-01-25,0,6.8,17,24,5.1,0.2,0.2
13.832076,100.057961,09-01-25,36,6.8,17,24,5.1,0.2,0.2
13.672332,100.698602,09-01-25,81,6.8,17,24,5.1,0.2,0.2
6.185167,1.214166,09-01-25,39,6.8,17,24,5.1,0.2,0.2
37.9415,58.3879,09-01-25,38,6.8,17,24,5.1,0.2,0.2
32.4983,-116.9767,09-01-25,29,6.8,17,24,5.1,0.2,0.2
32.6292,-115.4469,09-01-25,86,6.8,17,24,5.1,0.2,0.2
32.6336,-115.5042,09-01-25,48,6.8,17,24,5.1,0.2,0.2
31.689722,-106.459722,09-01-25,45,6.8,17,24,5.1,0.2,0.2
31.735556,-106.459722,09-01-25,23,6.8,17,24,5.1,0.2,0.2
31.7122,-106.3953,09-01-25,18,6.8,17,24,5.1,0.2,0.2
19.4684,-99.1697,09-01-25,95,6.8,17,24,5.1,0.2,0.2
19.3144,-99.1499,09-01-25,39,6.8,17,24,5.1,0.2,0.2
19.3502,-99.1571,09-01-25,107,6.8,17,24,5.1,0.2,0.2
19.3044,-99.0738,09-01-25,30,6.8,17,24,5.1,0.2,0.2
19.3653,-99.2917,09-01-25,32,6.8,17,24,5.1,0.2,0.2
19.3573,-99.2628,09-01-25,84,6.8,17,24,5.1,0.2,0.2
19.4525,-99.086,09-01-25,8,6.8,17,24,5.1,0.2,0.2
19.3844,-99.1176,09-01-25,6,6.8,17,24,5.1,0.2,0.2
19.3607,-99.0738,09-01-25,49,6.8,17,24,5.1,0.2,0.2
19.3251,-99.2041,09-01-25,9,6.8,17,24,5.1,0.2,0.2
19.257,-99.1841,09-01-25,25,6.8,17,24,5.1,0.2,0.2
19.2464,-99.01,09-01-25,22,6.8,17,24,5.1,0.2,0.2
19.4116,-99.1522,09-01-25,72,6.8,17,24,5.1,0.2,0.2
19.4246,-99.1195,09-01-25,35,6.8,17,24,5.1,0.2,0.2
20.518317,-100.81591,09-01-25,15,6.8,17,24,5.1,0.2,0.2
20.545428,-100.80707,09-01-25,101,6.8,17,24,5.1,0.2,0.2
20.537683,-100.83994,09-01-25,120,6.8,17,24,5.1,0.2,0.2
20.67495,-101.35595,09-01-25,13,6.8,17,24,5.1,0.2,0.2
20.657939,-101.34915,09-01-25,66,6.8,17,24,5.1,0.2,0.2
20.6924,-101.36487,09-01-25,14,6.8,17,24,5.1,0.2,0.2
21.101789,-101.6347,09-01-25,79,6.8,17,24,5.1,0.2,0.2
20.578558,-101.19886,09-01-25,39,6.8,17,24,5.1,0.2,0.2
20.9479,-101.4258,09-01-25,113,6.8,17,24,5.1,0.2,0.2
21.133894,-101.68025,09-01-25,28,6.8,17,24,5.1,0.2,0.2
21.108683,-101.68863,09-01-25,87,6.8,17,24,5.1,0.2,0.2
20.565228,-101.18824,09-01-25,44,6.8,17,24,5.1,0.2,0.2
20.558153,-101.20485,09-01-25,63,6.8,17,24,5.1,0.2,0.2
21.298874,-100.51557,09-01-25,10,6.8,17,24,5.1,0.2,0.2
20.914813,-100.743844,09-01-25,21,6.8,17,24,5.1,0.2,0.2
21.034389,-101.866583,09-01-25,25,6.8,17,24,5.1,0.2,0.2
20.450916,-101.528686,09-01-25,9,6.8,17,24,5.1,0.2,0.2
21.017676,-101.257517,09-01-25,146,6.8,17,24,5.1,0.2,0.2
20.719444,-103.355278,09-01-25,98,6.8,17,24,5.1,0.2,0.2
20.614444,-103.343333,09-01-25,43,6.8,17,24,5.1,0.2,0.2
20.630833,-103.416667,09-01-25,1,6.8,17,24,5.1,0.2,0.2
20.700278,-103.296389,09-01-25,97,6.8,17,24,5.1,0.2,0.2
20.673611,-103.333056,09-01-25,48,6.8,17,24,5.1,0.2,0.2
20.576667,-103.326389,09-01-25,95,6.8,17,24,5.1,0.2,0.2
20.640833,-103.31,09-01-25,65,6.8,17,24,5.1,0.2,0.2
20.528889,-103.376944,09-01-25,42,6.8,17,24,5.1,0.2,0.2
20.629167,-103.263889,09-01-25,3,6.8,17,24,5.1,0.2,0.2
20.68,-103.398333,09-01-25,34,6.8,17,24,5.1,0.2,0.2
19.6355,-98.912,09-01-25,269,6.8,17,24,5.1,0.2,0.2
19.1185,-98.6554,09-01-25,15,6.8,17,24,5.1,0.2,0.2
19.577,-99.2542,09-01-25,102,6.8,17,24,5.1,0.2,0.2
19.6582,-99.0965,09-01-25,62,6.8,17,24,5.1,0.2,0.2
19.2669,-98.886,09-01-25,9,6.8,17,24,5.1,0.2,0.2
19.5787,-99.0396,09-01-25,111,6.8,17,24,5.1,0.2,0.2
19.5329,-99.0303,09-01-25,42,6.8,17,24,5.1,0.2,0.2
19.5259,-99.0824,09-01-25,46,6.8,17,24,5.1,0.2,0.2
19.4824,-99.2435,09-01-25,75,6.8,17,24,5.1,0.2,0.2
19.3919,-99.0281,09-01-25,83,6.8,17,24,5.1,0.2,0.2
19.7221,-99.1986,09-01-25,10,6.8,17,24,5.1,0.2,0.2
19.4604,-98.9028,09-01-25,38,6.8,17,24,5.1,0.2,0.2
19.529,-99.2045,09-01-25,79,6.8,17,24,5.1,0.2,0.2
19.5347,-99.1177,09-01-25,84,6.8,17,24,5.1,0.2,0.2
19.6025,-99.1771,09-01-25,20,6.8,17,24,5.1,0.2,0.2
31.291294,-110.951508,09-01-25,43,3.2,13,18,5.1,0.2,0.2
32.466703,-114.768761,09-01-25,9,6.8,17,5,5.1,0.2,0.2
25.67555,-100.33833,09-01-25,51,6.8,17,24,5.1,0.2,0.2
25.745,-100.25472,09-01-25,70,6.8,17,24,5.1,0.2,0.2
25.75691,-100.36581,09-01-25,27,6.8,17,24,5.1,0.2,0.2
25.78343,-100.58587,09-01-25,71,6.8,17,24,5.1,0.2,0.2
25.66833,-100.24833,09-01-25,48,6.8,17,24,5.1,0.2,0.2
25.64611,-100.09556,09-01-25,9,6.8,17,24,5.1,0.2,0.2
25.675,-100.45833,09-01-25,37,6.8,17,24,5.1,0.2,0.2
30.04147,31.23289,09-01-25,12,6.8,17,24,5.1,0.2,0.2
34.288567,-85.969858,09-01-25,11,4.6,17,24,5.1,0.2,0.2
33.0928,-86.8072,09-01-25,6,6.8,17,24,5.1,0.2,3.7
61.181117,-149.834,09-01-25,31,6.8,17,24,5.1,0.2,0.2
64.845931,-147.693278,09-01-25,5,2.8,17,24,5.1,0.2,0.2
70.1319,-143.6239,09-01-25,50,3.3,7,26,1.2,0,0.2
35.20445,-111.65109,09-01-25,60,6.8,17,40,5.1,0.2,0.2
36.060444,-112.107028,09-01-25,19,6.8,17,56,5.1,0.2,0.2
33.39866,-110.84501,09-01-25,80,6.8,17,24,5.1,0.2,-0.1
33.29015,-112.15987,09-01-25,31,6.8,31,30,5.1,0.2,0.2
32.004567,-110.792504,09-01-25,55,6.8,10,24,5.1,0.2,0.2
32.32959,-111.058848,09-01-25,67,2,17,24,5.1,0.2,0.2
33.08,-111.73929,09-01-25,98,6.8,23,27,5.1,0.2,0.2
33.11753,-111.88491,09-01-25,44,6.8,38,24,5.1,0.2,0.2
37.68975,-121.77155,09-01-25,42,0,17,33,6.4,0.2,0.2
39.757861,-121.607908,09-01-25,69,6.8,17,24,5.1,0.2,0.2
41.75613,-124.20347,09-01-25,26,2,17,24,5.1,0.2,0.2
38.730278,-120.813697,09-01-25,93,6.8,17,45,5.1,0.2,0.2
36.72622,-119.73249,09-01-25,52,10.4,17,24,5.1,0.2,0.2
36.90575,-119.2954,09-01-25,25,6.8,17,24,5.1,0.2,0.2
36.6972,-119.0189,09-01-25,88,26.4,68,54,5.1,0.2,0.2
36.280596,-118.011661,09-01-25,15,6.8,20,24,5.1,0.2,0.2
36.607215,-118.05473,09-01-25,50,6.8,34,24,5.1,0.2,0.2
35.643,-117.71388,09-01-25,48,8,17,24,5.1,0.2,0.2
35.046528,-118.162833,09-01-25,14,6.8,17,24,5.1,0.2,0.2
35.04944,-118.18893,09-01-25,33,10.3,60,68,5.1,0.2,0.2
35.377,-119.044028,09-01-25,35,6.8,17,24,25.6,0.2,0.2
35.755,-118.4175,09-01-25,29,17,17,62,5.1,0.2,0.2
33.793713,-118.171019,09-01-25,68,9.4,59,32,5.2,0.2,0.5
34.181977,-118.363036,09-01-25,40,4.6,17,30,6.4,0.2,0.2
34.7254,-118.1786,09-01-25,43,7,35,65,1.4,0.2,0.2
39.1253,-123.2024,09-01-25,106,6.8,17,23,5.1,0.2,0.2
39.39861,-123.35872,09-01-25,33,5.8,17,24,5.1,0.2,0.2
37.28973,-120.42972,09-01-25,57,5,17,47,5.1,0.2,0.2
37.30833,-120.480361,09-01-25,183,9.4,43,24,5.1,0.2,0.2
36.247808,-121.781317,09-01-25,22,6.8,17,24,5.1,0.2,0.2
38.93568,-121.09959,09-01-25,77,5,17,44,5.1,0.2,0.2
38.86794,-121.33835,09-01-25,191,6,17,35,5.1,0.2,0.2
33.447867,-117.088649,09-01-25,2,5.9,17,36,5.1,0.2,0.2
33.72537,-116.20684,09-01-25,24,5.9,43,78,5.1,0.2,0.2
36.841488,-121.533444,09-01-25,29,6.8,12,24,5.1,0.2,0.2
34.264706,-116.861653,09-01-25,4,7.7,17,24,5.1,0.2,0.2
32.985442,-117.08218,09-01-25,39,7.9,18,24,5.1,0.2,0.2
32.552794,-117.047286,09-01-25,24,11.3,17,24,5.1,0.2,0.2
32.710177,-117.142665,09-01-25,18,9.7,22,25,5.1,0.2,0.2
32.7504,-116.3315,09-01-25,51,6.8,17,24,5.1,0.2,0.2
32.72519,-116.36441,09-01-25,26,6.8,17,57,5.1,0.2,0.2
37.961578,-121.281414,09-01-25,31,5,13,39,5.6,0.2,0.2
35.259473,-120.644493,09-01-25,89,13,26,24,5.1,0.2,0.2
35.361589,-120.836819,09-01-25,50,6.8,17,25,5.1,0.2,0.2
35.009375,-120.601687,09-01-25,38,6.8,29,24,5.1,0.2,0.2
34.890667,-120.432844,09-01-25,94,10,24,19,5.1,0.2,0.2
34.39424,-119.51472,09-01-25,64,5,17,24,5.1,0.2,0.2
36.908003,-121.756753,09-01-25,71,6.8,17,24,5.1,0.2,0.2
41.312688,-122.318254,09-01-25,1,6.8,17,24,5.1,0.2,0.2
38.05043,-122.15454,09-01-25,17,4,17,31,2.7,0.2,1
36.30815,-119.3129,09-01-25,26,18.3,17,50,10.6,0.2,0.2
36.1358,-118.8108,09-01-25,30,18.5,17,37,5.1,0.2,0.2
36.0214,-118.137,09-01-25,108,6.8,17,24,5.1,0.2,0.2
39.8281,-104.93645,09-01-25,133,9.3,24,24,5.1,0.2,0.2
37.469433,-105.87896,09-01-25,15,4,13,24,5.1,0.2,0.2
39.60439,-105.01952,09-01-25,15,8.1,17,24,5.1,0.2,0.2
37.268338,-107.009737,09-01-25,77,3.4,7,24,5.1,0.2,0.2
38.8763,-107.6022,09-01-25,1,6.8,17,24,5.1,0.2,0.2
38.438243,-105.245066,09-01-25,36,4.6,13,24,5.1,0.2,0.2
39.792512,-105.491309,09-01-25,2,6.8,1,40,5.1,0.2,0.2
39.620408,-105.33872,09-01-25,70,6.8,17,20,5.1,0.2,0.2
40.48352,-105.01626,09-01-25,24,6.8,17,30,4.7,0.2,0.2
40.51508,-104.94999,09-01-25,71,5.6,10,33,3.5,0.2,0.2
40.41883,-105.12796,09-01-25,17,6.8,17,43,5.1,0.2,0.2
37.200056,-108.733111,09-01-25,129,6.8,17,51,5.1,0.2,0.2
39.196271,-106.8364,09-01-25,75,6.8,17,27,5.1,0.2,0.2
38.084688,-102.61864,09-01-25,63,6.1,18,24,5.1,0.2,0.2
38.27601,-104.597591,09-01-25,42,5.6,11,24,5.1,0.2,0.2
38.30333,-104.7225,09-01-25,86,6.8,17,45,5.1,0.2,0.2
40.485536,-106.832112,09-01-25,26,8,16,24,5.1,0.2,0.2
37.937952,-107.813188,09-01-25,2,8.1,19,24,5.1,0.2,0.2
40.20938,-104.82405,09-01-25,64,6.1,12,24,5.1,0.2,0.2
40.18161,-104.72613,09-01-25,4,6.8,17,24,5.1,0.2,0.2
40.261419,-104.706501,09-01-25,42,6.8,17,31,4.4,0.2,0.2
40.261419,-104.706501,09-01-25,16,6.8,17,31,4.4,0.2,0.2
39.155,-75.518056,09-01-25,46,5.9,17,24,5.1,0.2,0.2
39.691962,-75.761299,09-01-25,2,5.7,17,24,5.1,0.2,0.2
38.875161,-77.012816,09-01-25,24,6,17,24,5.1,0.2,0.2
38.81853,-77.01039,09-01-25,39,4.8,17,36,5.1,0.2,0.2
29.56615,-82.266066,09-01-25,6,7.5,17,8,5.1,0.2,0.2
26.29405,-80.17634,09-01-25,28,7.1,17,24,5.1,0.2,0.2
25.899167,-80.382778,09-01-25,88,6.8,17,24,1.8,0.2,0
25.68333,-80.399722,09-01-25,20,6.8,17,24,5.1,0.2,0.2
25.785472,-80.284205,09-01-25,0,6.8,17,24,5.1,0.2,0.2
30.354614,-81.547789,09-01-25,68,6.3,17,24,5.1,0.2,0.2
30.426029,-82.795356,09-01-25,110,9.1,17,24,5.1,0.2,0.5
25.47825,-80.48375,09-01-25,45,4.9,18,24,5.1,0.2,0.2
30.444368,-86.609567,09-01-25,41,6.8,3,18,5.1,0.2,0.2
28.453167,-81.397139,09-01-25,120,6.8,17,30,5.1,0.2,0.2
28.4463,-81.41743,09-01-25,35,6.4,17,24,3.7,0.2,0.2
26.687606,-80.219619,09-01-25,3,6.8,17,16,5.1,0.2,0.2
26.456944,-80.092778,09-01-25,2,7.2,18,24,5.1,0.2,0.2
27.75704,-82.6618,09-01-25,59,9.9,15,34,5.1,0.2,0.2
32.77729,-83.6412,09-01-25,68,19.1,17,24,5.1,0.2,0.2
33.60972,-84.39111,09-01-25,100,3.9,17,24,7.8,0.3,0.2
31.51309,-82.75027,09-01-25,10,6.8,32,24,5.1,0.2,0.2
32.4274,-84.9457,09-01-25,17,5.7,12,24,5.1,0.2,0.2
34.9784,-85.2943,09-01-25,9,8.8,18,24,5.1,0.2,0.2
32.9672,-82.807,09-01-25,34,8,14,24,5.1,0.2,0.2
19.465,-154.914,09-01-25,50,6.8,17,24,5.1,0.2,1
19.611915,-155.055038,09-01-25,114,2,17,24,5.1,0.2,0.2
19.060655,-155.579159,09-01-25,26,3,17,24,5.1,0.2,1
19.618158,-155.971242,09-01-25,8,0,17,24,5.1,0.2,0.2
21.9495,-159.365,09-01-25,14,6.8,17,24,5.1,0.2,0.2
48.272,-116.569,09-01-25,3,22,23,24,5.1,0.2,0.2
43.59934,-116.52887,09-01-25,4,14,48,24,5.1,0.2,0.2
42.082222,-111.864167,09-01-25,99,4,17,24,5.1,0.2,0.2
47.715385,-116.827245,09-01-25,31,22,17,24,5.1,0.2,0.2
43.72578,-111.11225,09-01-25,22,6.8,17,24,5.1,0.2,0.2
40.12306,-88.24017,09-01-25,24,5,17,24,5.1,0.2,0.2
41.96548,-87.74992,09-01-25,93,6.8,17,24,5.1,0.2,0.2
41.578603,-87.557392,09-01-25,1,6.4,17,24,5.1,0.2,0.2
41.80117,-87.83194,09-01-25,18,8.6,17,24,5.1,0.2,0.2
41.78276,-87.80537,09-01-25,39,8.3,17,24,5.1,0.2,0.2
41.78471,-88.2422,09-01-25,84,6.8,17,24,5.1,0.2,0.2
42.02131,-88.28298,09-01-25,71,6.1,17,27,5.1,0.2,0.2
38.70063,-90.14476,09-01-25,8,8.3,17,24,5.1,0.2,0.2
38.901316,-90.146211,09-01-25,42,8.2,17,29,5.1,0.2,0.2
38.730263,-89.950053,09-01-25,42,6.8,17,32,5.1,0.2,0.2
42.267002,-89.08917,09-01-25,252,4.7,17,24,5.1,0.2,0.2
41.08184,-85.08834,09-01-25,95,7.2,17,10,5.1,0.2,0.2
38.288191,-85.741337,09-01-25,35,4.3,17,24,5.1,0.2,0.2
40.1995,-85.38791,09-01-25,29,4.6,17,24,5.1,0.2,0.2
38.391799,-86.929668,09-01-25,42,4.6,12,24,5.1,0.2,0.2
38.3178,-85.8333,09-01-25,54,6.4,17,32,5.1,0.2,0.2
41.653446,-87.435435,09-01-25,18,3.1,17,24,5.1,0.2,0.2
41.70694,-86.89111,09-01-25,110,19,17,24,5.1,0.2,0.2
38.1701,-86.98721,09-01-25,32,4.7,17,24,5.1,0.2,0.2
37.98852,-87.53141,09-01-25,7,6,17,24,5.1,0.2,0.2
41.667032,-93.599221,09-01-25,193,7,17,24,5.1,0.2,0.2
42.505,-94.177,09-01-25,36,8.1,26,24,5.1,0.2,0.2
42.555,-96.463,09-01-25,33,6.8,17,30,5.1,0.2,0.2
38.9349,-95.23086,09-01-25,89,6.8,17,28,5.1,0.2,0.2
38.967461,-84.721483,09-01-25,29,6.8,17,24,5.1,0.2,0.2
37.77167,-87.05581,09-01-25,3,5.4,17,28,5.1,0.2,0.2
37.71451,-85.87082,09-01-25,33,4,17,46,5.1,0.2,0.2
37.654381,-87.511427,09-01-25,15,6.8,17,24,5.1,0.2,0.7
37.08725,-88.60802,09-01-25,69,4.9,17,34,5.1,0.2,0.2
43.678,-70.2561,09-01-25,44,3.8,7,24,5.1,0.2,0.2
44.3123,-69.7867,09-01-25,91,2.4,3,24,5.1,0.2,0.2
43.736277,-69.797654,09-01-25,9,6.8,17,4,5.1,0.2,0.2
44.52765,-67.6155,09-01-25,1,6.8,17,17,5.1,0.2,0.2
44.963459,-67.060476,09-01-25,51,-0.1,17,11,5.1,0.2,0.2
39.21771,-76.63609,09-01-25,100,6.8,17,13,5.1,0.2,0.2
38.77841,-75.86964,09-01-25,100,4.5,10,24,5.1,0.2,0.2
38.176541,-75.701489,09-01-25,50,3.1,4,24,5.1,0.2,0.2
38.013875,-75.545666,09-01-25,2,3,4,24,5.1,0.2,0.2
39.33746,-76.58905,09-01-25,70,13,17,14,18.4,0.2,0.2
42.452299,-73.239648,09-01-25,122,5.1,17,13,5,0.2,0.2
42.78479,-71.10702,09-01-25,34,5.1,17,13,5.1,0.2,0.2
42.612113,-71.307519,09-01-25,38,2.9,17,24,5,0.2,0.2
42.26381,-71.40565,09-01-25,12,4.8,17,24,5.1,0.2,0.2
42.245865,-70.962766,09-01-25,25,6.8,17,24,5.1,0.2,0.2
42.241229,-70.963346,09-01-25,52,3.3,17,22,5,0.2,0.2
42.349954,-71.059194,09-01-25,9,3.9,17,24,5.1,0.2,0.2
42.387222,-71.026111,09-01-25,5,3.3,17,24,5.1,0.2,0.2
42.88537,-85.67977,09-01-25,37,22.2,17,24,16.7,0,0.2
46.51793,-87.52125,09-01-25,46,6.7,17,24,5.1,0.2,0.2
42.39357,-83.43195,09-01-25,14,6.8,17,24,15.4,0,0.2
47.87965,-95.01662,09-01-25,81,6.8,17,21,5.1,0.2,0.2
44.13619,-93.98103,09-01-25,180,12.1,17,19,5.1,0.2,0.2
38.94079,-94.5785,09-01-25,74,9.2,17,24,13.7,0.4,0.2
45.206448,-112.642518,09-01-25,15,18.6,17,24,5.1,0.2,0.2
46.411444,-105.812694,09-01-25,6,4.9,17,37,5.1,0.2,0.2
47.12072,-104.75168,09-01-25,19,4.3,17,24,5.1,0.2,0.2
48.607406,-112.363842,09-01-25,16,6.9,17,24,5.1,0.2,0.2
48.540373,-109.684432,09-01-25,49,6.1,17,24,5.1,0.2,0.2
47.820308,-112.19363,09-01-25,111,6.8,17,24,5.1,0.2,0.2
48.21179,-106.64154,09-01-25,97,6.8,17,24,5.1,0.2,0.2
41.19805,-96.05655,09-01-25,27,5,17,24,5.1,0.2,0.2
41.26605,-95.94059,09-01-25,92,6.8,17,24,5.1,0.2,0.2
40.28506,-96.82431,09-01-25,78,6.8,17,24,5.1,0.2,0.2
40.918333,-98.378889,09-01-25,33,6.8,17,24,5.1,0.2,0.2
42.74749,-97.92823,09-01-25,53,6.8,17,8,5.1,0.2,0.2
41.875556,-103.658056,09-01-25,91,6.8,17,24,5.1,0.2,0.2
41.875556,-103.658056,09-01-25,30,6.8,17,24,5.1,0.2,0.2
41.550658,-96.146622,09-01-25,14,7,17,24,5.1,0.2,0.2
36.404889,-114.87988,09-01-25,45,6.8,17,42,5.1,0.2,0.2
36.085134,-115.204796,09-01-25,78,6.8,17,24,5.1,0.2,0.2
38.966434,-119.931016,09-01-25,10,0.2,17,24,5.1,0.2,0.2
39.521918,-119.795444,09-01-25,51,12,20,50,5.1,0,0.1
43.56799,-71.49833,09-01-25,2,6.8,17,21,5.1,0.2,0.2
43.52496,-71.46633,09-01-25,81,3,17,24,5.1,0.2,0.2
39.36326,-74.431,09-01-25,54,9.3,17,24,5.1,0.2,0.2
39.989036,-75.050008,09-01-25,13,7,17,24,5.1,0.2,0.2
40.770908,-74.036218,09-01-25,0,1.8,17,24,5.1,0.2,0.2
40.222421,-74.763167,09-01-25,84,3.7,17,32,5.1,0.2,0.2
39.994908,-74.170447,09-01-25,72,3.4,17,24,5.1,0.2,0.2
40.918381,-74.168092,09-01-25,22,2,17,24,5.1,0.2,0.2
35.063569,-106.647503,09-01-25,65,59.3,148,25,5.1,0.2,0.2
32.1781,-104.4433,09-01-25,81,6.8,17,50,5.1,0.2,0.2
35.338407,-106.524292,09-01-25,145,6.8,17,24,5.1,0.2,0.2
40.63306,-74.137156,09-01-25,27,2.4,17,24,5.1,0.2,0.2
40.961015,-73.13913,09-01-25,21,6.8,17,25,5.1,0.2,0.2
35.1487,-78.7068,09-01-25,86,6.8,17,18,5.1,0.2,0.2
35.123954,-80.907577,09-01-25,7,6.8,10,24,5.1,0.2,0.2
35.281791,-80.851473,09-01-25,16,10,17,24,5.1,0.2,0.2
35.27829,-80.797,09-01-25,82,6.8,17,24,5.1,0.2,0.2
47.342589,-102.645997,09-01-25,133,5.7,17,26,1.6,0.2,1.7
39.442165,-81.908827,09-01-25,43,2.5,17,24,5.1,0.2,0.2
39.49072,-84.36374,09-01-25,19,15.8,24,24,5.1,0.2,0.2
39.478686,-84.397112,09-01-25,19,12,17,24,5.1,0.2,0.2
39.91251,-83.01159,09-01-25,45,5.4,13,24,5.1,0.2,0.2
39.194331,-84.478974,09-01-25,36,6.4,19,24,5.1,0.2,0.2
39.10492,-84.55117,09-01-25,40,5.4,17,24,5.1,0.2,0.2
41.093169,-83.423448,09-01-25,1,6.8,17,24,5.1,0.2,0.2
41.62057,-83.64226,09-01-25,31,7.3,17,24,5.1,0.2,0.2
41.106182,-80.640576,09-01-25,15,5.4,12,7,5.1,0.2,0.2
38.59246,-82.80677,09-01-25,11,3,6,24,5.1,0.2,0.2
40.786803,-81.394153,09-01-25,84,6.3,10,24,5.1,0.2,0.2
41.103028,-81.496253,09-01-25,11,6.8,17,21,5.1,0.2,0.2
39.58427,-81.67015,09-01-25,32,6.8,17,24,5.1,0.2,0.2
34.745832,-98.967698,09-01-25,56,6.8,17,21,5.1,0.2,0.2
34.984686,-97.522753,09-01-25,20,6.8,17,15,5.1,0.2,0.2
34.776389,-96.677778,09-01-25,17,6.8,17,24,5.1,0.2,0.2
35.901324,-96.012749,09-01-25,59,6.8,17,24,5.1,0.2,0.2
44.565803,-123.292706,09-01-25,50,4,17,24,5.1,0.2,0.2
45.291413,-122.332626,09-01-25,50,8.6,17,24,5.1,0.2,0.2
45.38543,-122.59656,09-01-25,22,7,17,24,5.1,0.2,0.2
43.362575,-124.218856,09-01-25,17,3.9,17,24,5.1,0.2,0.2
42.054597,-124.276768,09-01-25,72,3.4,17,24,5.1,0.2,0.2
44.093619,-121.272518,09-01-25,13,20.5,17,24,5.1,0.2,0.2
44.024283,-121.330964,09-01-25,20,18.6,17,24,5.1,0.2,0.2
43.868956,-121.434248,09-01-25,24,26.9,17,24,5.1,0.2,0.2
44.054661,-121.294068,09-01-25,30,18.3,17,24,5.1,0.2,0.2
44.275,-121.1905,09-01-25,57,11.3,17,24,5.1,0.2,0.2
43.70376,-121.5273,09-01-25,50,43,17,24,5.1,0.2,0.2
43.152911,-123.382212,09-01-25,82,6.8,17,24,5.1,0.2,0.2
43.21746,-123.35408,09-01-25,12,3.2,17,24,5.1,0.2,0.2
43.14948,-123.38296,09-01-25,27,3.4,17,24,5.1,0.2,0.2
45.685138,-121.527478,09-01-25,158,5.5,17,24,5.1,0.2,0.2
42.3324,-122.8891,09-01-25,68,16.4,17,24,5.1,0.2,0.2
42.910942,-122.145116,09-01-25,75,7,17,24,5.1,0.2,0.2
42.541077,-121.921636,09-01-25,38,8.7,17,24,5.1,0.2,0.2
42.575374,-121.862767,09-01-25,14,6.8,17,24,5.1,0.2,0.2
43.989643,-124.109312,09-01-25,2,6,17,24,5.1,0.2,0.2
44.1158,-123.12107,09-01-25,75,6,17,24,5.1,0.2,0.2
44.07636,-123.0369,09-01-25,19,9,17,24,5.1,0.2,0.2
44.624399,-123.940064,09-01-25,34,2.4,17,24,5.1,0.2,0.2
44.033365,-116.9697,09-01-25,33,15.2,17,24,5.1,0.2,0.2
44.976568,-122.976308,09-01-25,89,6.1,17,24,5.1,0.2,0.2
45.143141,-122.854708,09-01-25,68,6.8,17,24,5.1,0.2,0.2
